Date (mm/dd/yyyy),Time (hh:mm:ss),Time Zone,Sensor Environment,Raw Water Temperature (°C),Adjusted Water Temperature (°C),Raw Specific Conductance (uS/cm),Adjusted Specific Conductance (uS/cm),Raw Salinity (ppt),Adjusted Salinity (ppt),Raw Water Level (ft),Adjusted Water Level (ft),Raw Water Elevation to Marsh (ft),Adjusted Water Elevation to Marsh (ft),Raw Water Elevation to Datum (ft),Adjusted Water Elevation to Datum (ft),Raw Marsh Mat Elevation (ft),Adjusted Marsh Mat Elevation to Datum (ft),Geoid,Raw Battery (V),Adjusted Battery (V),Raw Wind Speed (mph),Adjusted Wind Speed (mph),Raw Wind Direction (degrees),Adjusted Wind Direction (degrees),Raw Velocity (ft/sec),Adjusted Velocity (ft/sec),Raw Precipitation (tips/hour),Adjusted Precipitation (inches),Raw Air Pressure (mm of Hg),Adjusted Air Pressure (mm of Hg),Raw Total Chlorophyll (micrograms/L),Adjusted Total Chlorophyll (micrograms/L),Raw Dissolved Oxygen (milligrams/L),Adjusted Dissolved Oxygen (milligrams/L),Raw pH (pH units),Adjusted pH (pH units),Raw Turbidity (FNU),Adjusted Turbidity (FNU),Raw Discharge (cubic ft/sec),Adjusted Discharge (cubic ft/sec),Organization Name,Comments,Latitude,Longitude
6/30/2012,14:00:00,CST,Surface Water,33.49,33.49,25112.80,25264.01,15.54,15.35,0.22,0.22,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
6/30/2012,15:00:00,CST,Surface Water,33.30,33.30,26559.50,26721.49,16.53,16.33,0.22,0.22,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
6/30/2012,16:00:00,CST,Surface Water,32.67,32.67,28311.90,28486.80,17.73,17.53,0.20,0.20,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
6/30/2012,17:00:00,CST,Surface Water,31.91,31.91,30005.80,30193.51,18.91,18.69,0.23,0.23,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
6/30/2012,18:00:00,CST,Surface Water,31.64,31.64,30147.00,30337.95,19.00,18.79,0.25,0.25,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
6/30/2012,19:00:00,CST,Surface Water,31.34,31.34,29272.10,29459.79,18.40,18.19,0.26,0.26,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
6/30/2012,20:00:00,CST,Surface Water,30.72,30.72,26487.30,26659.21,16.48,16.29,0.27,0.27,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
6/30/2012,21:00:00,CST,Surface Water,30.79,30.79,27397.00,27576.96,17.10,16.91,0.27,0.27,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
6/30/2012,22:00:00,CST,Surface Water,30.74,30.74,27298.00,27479.44,17.03,16.84,0.27,0.27,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
6/30/2012,23:00:00,CST,Surface Water,29.71,29.71,26556.50,26735.09,16.52,16.34,0.28,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,00:00:00,CST,Surface Water,29.31,29.31,24518.70,24685.50,15.14,14.97,0.28,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,01:00:00,CST,Surface Water,29.34,29.34,23686.90,23849.89,14.57,14.41,0.28,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,02:00:00,CST,Surface Water,29.43,29.43,23574.10,23738.16,14.50,14.34,0.28,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,03:00:00,CST,Surface Water,29.36,29.36,23199.20,23362.47,14.25,14.09,0.28,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,04:00:00,CST,Surface Water,29.54,29.54,24428.30,24602.13,15.08,14.91,0.28,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,05:00:00,CST,Surface Water,28.88,28.88,23844.00,24015.53,14.68,14.52,0.29,0.29,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,06:00:00,CST,Surface Water,29.11,29.11,24678.00,24857.46,15.24,15.08,0.28,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,07:00:00,CST,Surface Water,28.55,28.55,24258.40,24436.71,14.96,14.80,0.28,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,08:00:00,CST,Surface Water,28.59,28.59,25094.40,25280.82,15.52,15.36,0.27,0.27,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,09:00:00,CST,Surface Water,29.03,29.03,25179.70,25368.72,15.59,15.42,0.26,0.26,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,10:00:00,CST,Surface Water,29.59,29.59,25553.50,25747.32,15.84,15.68,0.25,0.25,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,11:00:00,CST,Surface Water,31.08,31.08,26976.30,27183.02,16.81,16.64,0.25,0.25,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,12:00:00,CST,Surface Water,31.42,31.42,27387.00,27599.01,17.09,16.92,0.24,0.24,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,13:00:00,CST,Surface Water,32.38,32.38,28370.40,28592.24,17.77,17.60,0.24,0.24,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,14:00:00,CST,Surface Water,33.19,33.19,29282.00,29513.26,18.40,18.23,0.24,0.24,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,15:00:00,CST,Surface Water,33.82,33.82,29813.90,30051.69,18.77,18.60,0.24,0.24,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,16:00:00,CST,Surface Water,34.32,34.32,29824.70,30064.91,18.78,18.60,0.24,0.24,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,17:00:00,CST,Surface Water,33.82,33.82,30420.80,30668.19,19.19,19.02,0.26,0.26,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,18:00:00,CST,Surface Water,33.30,33.30,29903.40,30148.92,18.83,18.66,0.26,0.26,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,19:00:00,CST,Surface Water,32.88,32.88,29545.10,29789.99,18.58,18.42,0.27,0.26,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,20:00:00,CST,Surface Water,32.16,32.16,27768.90,28001.24,17.36,17.20,0.27,0.26,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,21:00:00,CST,Surface Water,32.65,32.65,29348.50,29596.35,18.45,18.28,0.27,0.26,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,22:00:00,CST,Surface Water,31.74,31.74,27494.10,27728.44,17.17,17.01,0.27,0.26,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/1/2012,23:00:00,CST,Surface Water,30.15,30.15,26798.70,27029.21,16.69,16.54,0.27,0.26,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,00:00:00,CST,Surface Water,30.15,30.15,27337.20,27574.48,17.06,16.91,0.27,0.26,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,01:00:00,CST,Surface Water,29.88,29.88,28320.30,28568.33,17.74,17.58,0.27,0.26,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,02:00:00,CST,Surface Water,29.50,29.50,28351.80,28602.32,17.75,17.60,0.27,0.26,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,03:00:00,CST,Surface Water,29.52,29.52,28868.40,29125.74,18.11,17.96,0.28,0.27,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,04:00:00,CST,Surface Water,29.60,29.60,29431.20,29695.86,18.50,18.35,0.28,0.27,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,05:00:00,CST,Surface Water,29.78,29.78,29624.20,29892.91,18.64,18.49,0.28,0.27,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,06:00:00,CST,Surface Water,29.69,29.69,29551.20,29821.56,18.58,18.44,0.29,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,07:00:00,CST,Surface Water,29.57,29.57,29149.10,29418.06,18.31,18.16,0.29,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,08:00:00,CST,Surface Water,29.62,29.62,28717.10,28984.32,18.01,17.87,0.29,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,09:00:00,CST,Surface Water,29.73,29.73,28575.10,28843.23,17.91,17.77,0.30,0.29,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,10:00:00,CST,Surface Water,30.08,30.08,27891.20,28155.10,17.44,17.30,0.29,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,11:00:00,CST,Surface Water,30.73,30.73,27266.20,27526.32,17.01,16.87,0.29,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,12:00:00,CST,Surface Water,30.98,30.98,27022.80,27282.71,16.84,16.71,0.29,0.28,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,13:00:00,CST,Surface Water,31.67,31.67,26753.20,27012.61,16.66,16.53,0.28,0.27,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,14:00:00,CST,Surface Water,31.92,31.92,27650.00,27920.26,17.28,17.14,0.27,0.26,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,15:00:00,CST,Surface Water,33.27,33.27,27454.90,27725.40,17.14,17.01,0.26,0.25,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,16:00:00,CST,Surface Water,35.76,35.76,27057.60,27326.30,16.86,16.74,0.25,0.24,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,17:00:00,CST,Surface Water,35.33,35.33,28060.50,28341.36,17.56,17.43,0.25,0.24,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
7/2/2012,18:00:00,CST,Surface Water,34.53,34.53,28878.90,29170.21,18.12,17.99,0.26,0.25,"","","","","","",GEOID99,12.00,12.00,"","","","","","","","","","","","","","","","","","","","",COASTAL ESTUARY SERVICES LLC,Adjusted water elevation to datum and water elevation to marsh deleted because site not surveyed.,29.86301463,-93.14296967
